token_id,category,phi_0,phi_1,phi_2
41,letter,0.019001067,0.017141566,-0.015073752
42,letter,-0.011313695,-0.0001873789,-0.005092784
43,letter,0.0045651062,-0.023798767,0.010932611
44,letter,-0.015215834,0.020696735,0.004218771
45,letter,-0.0110573135,0.023870165,0.015565651
46,letter,0.025272531,-0.0026544011,-0.0007601359
47,letter,0.012591694,-0.050205138,-0.0035528482
48,letter,0.025297856,0.022401873,-0.011465942
49,letter,0.0073011243,0.007701453,-0.00035482945
50,letter,0.040232442,-0.014972231,0.030245695
51,letter,-0.011494663,0.036251254,0.020217456
52,letter,0.010376677,-0.010104959,-0.011147207
53,letter,-0.006132829,0.0010274957,-0.026989173
54,letter,-0.0070557385,0.0033533913,0.005172445
55,letter,0.013629814,-0.020221485,0.014868014
56,letter,-0.025980337,0.029516349,-0.004712198
57,letter,-0.012674545,0.025073936,0.0013395076
58,punct,-0.03116919,0.01465494,0.013553117
59,punct,-0.018826185,-0.014038929,-0.0144121945
60,punct,0.006257075,0.012505277,-0.04412469
61,punct,-0.013851367,-0.015261107,0.014331427
62,punct,0.013878511,-0.037314072,-0.016940085
63,punct,0.025094964,-0.01839854,-0.0038464635
64,letter,0.030727515,0.025826348,-0.02000324
65,letter,0.022533987,-0.008819485,0.0021595217
66,letter,-0.005575485,-0.046284065,-0.004362885
67,letter,0.011510432,-0.0057042562,-0.026936196
68,letter,0.02906172,0.049183667,0.0095973
69,letter,0.025071286,0.024939315,-0.016806925
70,letter,0.033339396,0.025577754,0.013962546
71,letter,-0.006327082,-0.032126557,0.014708389
72,letter,0.020319419,-0.009391886,-0.013475151
73,letter,0.019978546,-0.026052305,0.020586954
74,letter,-0.0016413882,0.0038152512,0.007558344
75,letter,0.0045922054,-0.00839461,0.0046656183
76,letter,0.0015082096,-0.0026707395,0.034361888
77,letter,0.01813667,-0.0181609,-0.0055507123
78,letter,-0.00097364694,0.0035937808,-0.016102938
79,letter,-0.025602533,0.023423314,-0.009236793
80,letter,-0.013264814,-0.06365816,0.009101745
81,letter,-0.022111142,0.004155487,0.012553463
82,letter,-0.0113614695,0.02575346,-0.007289157
83,letter,-0.01150914,0.022331519,-0.011843601
84,letter,0.008027559,0.029291442,-0.0032039264
85,letter,-0.0051231137,-0.0022436397,-0.0026852316
86,letter,0.019469822,0.007901172,-0.007974921
87,letter,0.0031450063,0.01503336,-0.011502731
88,letter,-0.017937953,0.00586617,0.0044220607
89,letter,-0.046612494,-0.023834331,0.010617684
90,punct,-0.025526347,-0.02440987,-0.018842233
91,punct,0.005553991,0.02052436,-0.015047502
92,punct,-0.016053587,-0.031344738,0.00813569
93,punct,0.0022028915,-0.0020668372,0.020807138
94,punct,0.013641655,-0.005278794,-0.01120866
95,punct,0.017910905,-0.008431181,0.012263911
96,punct,-0.010338329,-0.01799636,0.009220289
97,punct,0.029138757,0.03248485,-0.017045783
98,punct,-0.023639662,-0.00930878,-0.009561456
99,punct,-0.013552982,0.03935006,0.0051000076
100,punct,-0.010516397,0.0121754,-0.0022647397
101,punct,0.001591889,-0.014937082,-0.0009374923
102,punct,-0.02397476,0.025768127,0.020213105
103,punct,-0.00573974,-0.019923257,0.041896716
104,punct,0.0056508514,0.018221607,0.003954304
105,punct,-0.04745812,0.0130736185,0.02087894
106,punct,0.03194697,-0.016600054,0.016001105
107,punct,-0.003971472,0.0014353921,-0.0076750945
108,punct,0.0005135286,-0.015541214,-0.0057721296
109,punct,-0.02271286,-0.007552161,0.012487957
110,punct,-0.013455131,0.034425367,0.011406606
111,punct,0.03474046,0.013621958,0.00497628
112,punct,-0.0071986318,0.010236035,-0.004620499
113,punct,-0.010117096,-0.00204422,0.015016253
114,punct,-0.008487743,-0.009751833,-0.013171273
115,punct,-0.011402454,0.0013856756,0.02165478
116,punct,-0.038076915,-0.019015318,-0.014879849
117,punct,0.010725429,0.0058784434,-0.008604453
118,punct,-0.0047380393,0.00540724,0.004043594
119,punct,-0.009491131,0.0008951235,0.014858077
120,punct,-0.0042615803,-0.024354348,-0.013070185
121,punct,0.01718768,0.024180869,0.012406061
122,punct,-0.032505453,0.019331487,0.021333646
123,punct,0.007465214,0.013801967,-0.0043230746
124,punct,-0.0032197896,-0.030574732,-0.0068423203
125,punct,0.0127463825,0.014977339,-0.015557634
126,punct,0.020649256,0.0026180753,-0.0064055054
127,punct,-0.025909305,0.020653367,-0.009225124
128,punct,-0.0067181974,0.0022344445,-0.0010457658
129,punct,-0.033883967,0.040299453,-0.0033554395
130,punct,-0.01445759,-0.0071577015,-0.0027758298
131,punct,-0.00461226,-0.008846796,0.024240343
132,punct,0.02454103,-0.016829334,0.030162923
133,punct,-0.0107731195,0.007853675,0.032508664
134,punct,-0.032114264,0.012492092,-0.010467803
135,punct,-0.002347994,-0.03642694,0.033229675
136,punct,-0.007917487,0.022952862,0.048457615
137,punct,0.005223925,-0.013504747,0.020923877
138,punct,0.02193578,0.0189015,-0.024146335
139,punct,-0.002484219,0.005878696,-0.0074656075
140,punct,0.0014474835,0.005021602,-0.04856022
141,punct,0.028671794,-0.0034109901,-0.0040714117
142,punct,0.005646485,0.021239528,0.009622591
143,punct,-0.014126554,0.031929914,-0.0072525083
144,punct,-0.004914867,-0.037004385,0.026082745
145,punct,0.0035050258,-0.0067974785,-0.022393784
146,punct,0.0011638817,0.034745887,-0.028542297
147,punct,-0.0034702504,0.025004655,0.011981223
148,punct,-0.003915678,-0.033357576,-0.007465546
149,punct,0.034124147,-0.029053275,0.014173821
150,punct,0.028999647,-0.012539081,-0.016521782
151,punct,0.0029593625,-0.017425068,-0.017711563
152,punct,-0.036165122,0.03920825,5.4096574e-05
153,punct,0.044208724,0.006401603,-0.0024616956
154,punct,-0.024138514,0.016652374,0.003752873
155,punct,-0.011425165,-0.0004779036,-0.010987011
156,punct,-0.014027436,0.011398721,0.024861122
157,punct,-0.0034115065,-0.0050325063,0.027079524
158,punct,-0.0014038337,-0.0038088043,-0.024777807
159,punct,0.016027259,0.0063804756,0.028016908
160,punct,-0.017375754,0.009324294,-0.0076890076
161,punct,-0.0020605,-0.02380825,0.0021129115
162,punct,0.01606532,0.010674107,-0.0074055437
163,punct,0.0041452227,-0.0065023825,0.0038856405
164,punct,-0.0076224133,0.039708707,0.0030285881
165,punct,-0.0107559,0.022891939,0.0003335903
166,punct,-0.039284814,-0.022771537,-0.031493686
167,punct,-0.0014448942,0.017022101,-0.005676194
168,punct,-0.011651132,-0.02311613,0.014793366
169,punct,-0.007469668,0.0121798115,0.006243265
170,punct,-0.03856819,0.0072872685,0.006403747
171,punct,0.034394417,-0.025259685,0.017127588
172,punct,0.007812154,-0.028706454,-0.016502809
173,punct,0.014020057,-0.0073688715,0.00045203147
174,punct,-0.0041496255,0.025015946,-0.029612333
175,punct,-0.0354,0.017014472,-0.01102598
176,punct,0.033477258,-0.011064112,-0.051200703
177,punct,0.0036278572,0.030887382,0.022300117
178,punct,0.023268303,0.010611451,-0.0044715456
179,punct,-0.025361104,0.015956862,-0.015867816
180,punct,-0.0013385396,0.007214849,0.036415838
181,punct,-0.00023961662,-0.009812223,-0.004878455
182,punct,-0.020626104,0.0016913889,0.047136348
183,punct,0.010120613,-0.0011541516,-0.022639744
184,punct,0.053193178,-0.02515975,-0.0213742
185,punct,0.008283853,0.015296525,-0.008685144
186,punct,0.022833671,-0.004729516,0.010197848
187,punct,0.03366833,-0.0035367357,-0.021616068
188,punct,0.019304667,-0.02130984,-0.004950093
189,punct,-0.0052175885,-0.030889604,0.040214263
190,punct,-0.01466933,-0.0057705324,-0.01636792
191,punct,0.013806103,-0.0076866695,-0.018923443
192,punct,0.019398505,-0.012730846,0.0016842614
193,punct,-0.0150325475,-0.03677852,0.026591279
194,punct,0.03252176,-0.017940247,0.015011057
195,punct,0.04368985,0.010295648,-0.0011757289
196,punct,-0.0044945935,0.0072963624,-0.025765568
197,content,0.022254603,0.025007581,-0.015460606
198,content,0.010686364,0.016022785,0.026732773
199,content,0.028487427,-0.0017430207,0.026437018
200,content,0.006135901,0.010582967,0.00673662
201,content,0.009103146,0.014317566,-0.037193824
202,punct,-0.006083237,0.011497022,0.0051182765
203,punct,0.013338589,-0.009812138,-0.025300171
204,punct,0.01723916,0.023321776,-0.007403497
205,punct,0.03819887,0.0035713117,0.025036965
206,punct,-0.017350405,-0.027283154,0.011043196
207,punct,0.011442986,-0.015059499,-0.009308839
208,punct,0.023120297,0.013897374,0.028574144
209,punct,-0.0046262993,-0.0059278915,-0.046236057
210,punct,0.002623418,0.008650761,0.004388285
211,punct,-0.012087462,-0.00044999126,-0.017669117
212,punct,-0.007976753,-0.010638515,-0.031705845
213,punct,0.02542139,-0.00080983795,0.0029789475
214,punct,-0.014079003,0.008089578,-0.005699393
215,punct,-1.6023418e-05,-0.01594275,-0.019304667
216,content,-0.015913215,-0.0023276166,0.002492953
217,content,0.031917628,-0.013050977,0.004506083
218,content,0.009783364,-0.011768921,0.020622462
219,content,-0.0009832204,0.032744933,0.001904367
220,content,-0.049719017,0.00055125915,-0.03009323
221,punct,0.06036226,-0.015229193,-0.0011260097
222,punct,-0.00937218,-0.009138284,0.04694467
223,punct,0.0023086052,0.02139384,-0.025435567
224,punct,-0.042894848,0.023673097,-0.024816982
225,punct,-0.024702152,3.269905e-05,0.0077825445
226,punct,0.0057575414,-0.01935501,0.013578485
227,punct,-0.03913119,0.019096473,4.5735378e-05
228,punct,-0.0025656112,0.025131213,0.011420332
229,punct,0.018421087,0.023475263,-0.02163386
230,punct,0.02114911,-0.013246912,0.015321506
231,punct,0.028487377,-0.038829934,0.015129765
232,punct,0.029992396,0.036012787,0.020155497
233,punct,-0.0057733916,0.0003149809,-0.011439202
234,punct,0.015122306,0.008277414,-0.030420749
235,punct,-0.002103179,0.018993024,-0.015093567
236,punct,-0.0053951773,0.006073954,0.0006463981
237,punct,-0.0029966014,0.0041605053,-0.0030023933
238,punct,0.0128624495,-0.010583951,-0.014502199
239,punct,-0.0017390811,0.0046812072,0.005441073
240,punct,0.0051543885,-0.004376429,0.0014825505
241,punct,0.0029078345,-0.022830281,0.0076467935
242,punct,0.0069596153,-0.030380769,0.0066924207
243,punct,-0.011125821,-0.035634235,0.0044679865
244,punct,0.0333981,0.002116418,-0.0020059682
245,punct,-0.033304945,-0.005849949,-0.011748907
246,punct,-0.013358601,0.006592044,-0.007335591
247,punct,-0.017338634,-0.0022689605,0.0009598725
248,punct,-0.005881125,-0.038097367,-0.0021890178
249,punct,-0.019468179,-0.008888539,-0.016846292
250,punct,0.01371631,0.018168254,0.003948985
251,punct,-0.012684888,-0.0039201477,0.009478075
252,punct,-0.017000891,-0.0019359015,-0.0009658162
253,punct,-0.0136019,-0.026059922,0.026633812
254,punct,0.00027303956,-0.059031747,-0.03626575
255,punct,0.02240664,-0.0055731717,-0.0153261535
256,content,-0.029638924,0.0073218886,0.0277566
257,function,0.0020773876,-0.014520543,0.00062730146
258,content,-0.0046085054,0.031066224,-0.019808944
259,function,0.022862157,-0.012833508,-0.034518074
260,content,-0.008422012,0.024965422,0.00020950461
261,content,0.001147464,0.03898425,-0.00021799184
262,function,-0.006930942,-0.010014693,-0.018036122
263,content,-0.0027966823,0.020491619,0.017031236
264,content,-0.023533132,-0.010057666,-0.009796743
265,content,-0.009042528,0.020232508,0.00035782915
266,content,-0.0053081736,0.017091671,-0.029827349
267,content,-0.015725747,-0.009170721,-0.030027324
268,content,0.015492161,0.011365252,0.0034628499
269,content,5.3988006e-05,-0.0303615,-0.006235664
270,content,-0.028812448,-0.0068869363,-0.019101132
271,function,-0.019588504,0.042866006,0.060776483
272,function,-0.00037464206,0.013793658,-0.013215199
273,function,0.017376827,0.0059940843,-8.800793e-05
274,content,0.011199079,0.026012354,-0.0041542924
275,content,0.022242364,-0.020671414,-0.04160081
276,content,-0.014489281,-0.018865904,0.0040262137
277,content,0.019588139,-0.04263635,0.0085438695
278,content,-0.0015673643,-0.0022857448,0.022206938
279,content,-0.010811598,0.0036350978,-0.0009795529
280,content,-0.018419255,-0.030464286,-0.0072966153
281,function,-0.014240601,-0.0039203065,0.0033322652
282,content,-0.027281573,-0.012069094,-0.017857518
283,content,-0.016016275,-0.039162826,0.026231444
284,function,-0.0008966788,0.010098706,0.0030115673
285,content,-0.026754064,-0.015258834,-0.016334055
286,function,0.014699154,0.04292849,-0.027413152
287,function,-0.0023668748,-0.015844762,-0.021321896
288,content,0.017411962,-0.03996357,-0.039398145
289,content,0.0026750653,0.0032856625,-0.0049724313
290,function,0.0058285394,-0.006659279,0.0012425021
291,content,0.005988388,0.0028977245,-0.013566474
292,content,0.01317484,0.0222738,-0.015931692
293,content,-0.033608913,0.038251407,0.023321887
294,content,0.009270211,0.01992037,-0.027117394
295,content,0.04342708,0.036065854,0.006805586
296,content,-0.0059945327,0.04256424,0.03775819
297,content,-0.006780685,0.00030431224,0.005285681
298,content,0.016557548,0.04836486,0.02396639
299,content,0.013521822,0.0013810154,0.009575877
300,content,-0.026159234,0.013057471,-0.009895843
301,content,0.009588187,0.010061281,0.008298452
302,content,0.031346142,0.013556145,-0.017882533
303,content,0.015648639,-0.017477756,0.026577882
304,content,0.0026795822,0.0051851533,0.060243864
305,content,0.014578766,-0.011448946,0.005321656
306,content,0.01053719,0.0013651651,0.004297527
307,content,0.018404458,-0.012190092,-0.036069576
308,content,0.018361751,0.0049320566,-0.008003657
309,content,-0.011166019,-0.0077109276,-0.0014473572
310,content,0.026662124,0.009446151,0.020141987
311,content,-0.0143382605,0.011400165,0.0046279305
312,content,0.0017869523,0.012617444,-0.030278182
313,content,-0.022495773,0.036039956,-0.01962774
314,content,0.0022678915,0.011512936,0.0025951595
315,content,-0.0018702458,-0.010232268,-0.009811159
316,content,-0.023600308,-0.012883605,0.017403556
317,content,-0.025093824,-0.008723833,0.026824197
318,function,-0.046149634,0.005250075,-0.010382615
319,content,0.02898743,0.0035661876,-0.008586302
320,content,-0.018435806,0.018266914,0.031051757
321,content,-0.005969261,0.04310407,0.01929871
322,content,0.042727552,0.0059012454,0.01288689
323,content,-0.0125236,0.018649839,-0.01140876
324,content,-0.0012387302,0.04883567,0.008184545
325,content,0.04388943,0.003319412,0.020060841
326,content,-0.036672164,0.018092185,0.0028545898
327,content,-0.018389957,-0.03968288,-0.01124741
328,content,-0.0054601138,0.007631249,-0.005662071
329,function,-0.008421242,-0.0067963004,-0.009592099
330,content,0.030175894,0.020454912,-0.034252442
331,content,-0.0030295663,0.034839302,0.012642478
332,content,0.0022968363,0.01118157,-0.028671445
333,content,-0.0011755656,0.02186181,0.0015914456
334,content,0.008606682,-0.003274839,-0.0126113165
335,content,0.00070820545,0.013530999,-0.03120473
336,content,-0.022108113,-0.039054867,-0.05095341
337,content,-0.0016352227,0.023530765,0.024507701
338,content,0.01242754,-0.00052463036,-0.010717366
339,content,0.036075708,-0.0030683537,-0.0120867295
340,content,-0.027839158,-0.008243793,0.03617334
341,content,0.0013586117,0.027783824,0.013752565
342,content,-0.01367622,-0.022733096,0.018387014
343,content,0.016738696,-0.024500271,-0.003776659
344,content,0.025336705,0.012757328,0.008366662
345,content,0.033325538,0.024899201,-0.007042258
346,content,0.026621241,0.031361572,0.016208438
347,content,0.009020723,-0.0118079465,0.00036930438
348,content,0.022089137,0.00518764,0.020028526
349,content,-0.035551865,0.01681951,-0.018474929
350,content,-0.014952563,0.019439114,0.010446514
351,content,0.03389268,0.024724893,0.003736027
352,content,0.010059819,-0.017586133,0.0013879671
353,content,-0.014187943,0.00038366998,0.013315364
354,content,-0.007956886,-0.0003601672,-0.020158784
355,content,0.012582018,-0.016709497,0.0026606454
356,content,0.011087827,-0.03428923,-0.0059361705
357,content,0.008357799,-0.012111649,0.007811341
358,content,-0.038795322,-0.02967235,-0.028366297
359,content,0.015718793,-0.019881189,-0.023080058
360,content,0.00614719,-0.011422261,0.004511677
361,content,-0.01097981,0.012549976,0.02159243
362,content,-0.0072911247,0.009932458,0.031777017
363,content,0.000719601,-0.047260016,0.0149924755
364,content,0.006684001,-0.02677432,0.041799486
365,content,-0.022953132,-0.0092048375,0.02277693
366,content,-0.018575026,0.037588194,-0.02346246
367,content,-0.036925934,-0.00032548147,-0.0016202055
368,content,-0.0032511707,0.0063616275,0.014051099
369,content,0.033324007,0.007204996,0.013928301
370,content,0.014583858,-0.014831988,-0.04088405
371,content,-0.02757351,-0.002852228,-0.0029814625
372,content,-0.010385523,-0.012290835,-0.039676443
373,function,0.025086664,0.021712456,-0.002173184
374,content,-0.02418669,0.023881335,-0.028573748
375,content,-0.024271704,-0.02720261,0.031072594
376,content,-0.019740889,0.013479844,-0.01843433
377,content,-0.0013277326,-0.026615696,-0.009303471
378,content,0.010704215,-0.040342893,0.01595357
379,content,-0.015230396,-0.035869624,-0.003430131
380,content,-0.002071346,0.005301887,-0.02098307
381,content,0.025493136,-0.019194288,0.026288068
382,content,0.008444616,0.008088103,-0.025232635
383,content,0.0026637628,-0.007912227,0.009125478
384,content,0.012200335,-0.006418983,-0.010227096
385,content,0.01681058,-0.0140610775,0.0032829964
386,content,-0.036989354,0.011858853,0.008529651
387,content,-0.0025247142,0.0034565781,-0.000899598
388,content,-0.007759869,-0.042587414,-0.018405905
389,function,0.0013965998,-0.008234723,-0.014587313
390,content,0.020896155,-0.003981429,-0.024194853
391,content,0.0059879515,-0.039663974,-0.02346797
392,function,-0.013404058,0.011592196,-0.050564673
393,function,0.0145339025,-0.024952717,0.0107388
394,content,0.009368138,0.016149135,-0.0010680194
395,content,0.027365634,-0.031058474,0.016088614
396,content,0.02649226,0.01786499,0.027552804
397,content,0.004356321,-0.039337534,-0.0082690865
398,content,-0.01632617,-0.007732073,-0.0348351
399,content,-0.0033815014,-0.033154547,-0.013978933
400,content,0.039897006,0.017743502,-0.02852978
401,content,0.036778122,-0.013906145,0.0056299735
402,content,0.016324377,0.0016853506,-0.017109955
403,content,-0.008465463,-0.010009502,0.003920827
404,content,0.022112975,0.008344433,-0.005051939
405,content,0.026015427,0.025744518,-0.011941579
406,content,0.0036043627,-0.0075741857,-0.0048586163
407,content,0.030751387,-0.003033021,-0.004427298
408,content,0.00012067393,0.010486744,-0.009715314
409,content,0.017613865,0.031330235,-0.013579307
410,content,-0.03653177,0.0030238384,-0.0007250846
411,content,-0.008358279,0.0316279,0.016883438
412,content,0.05017187,-0.043499846,-0.00016086895
413,content,-0.017403707,0.029666126,0.029755708
414,content,-0.0130878985,0.0107814055,-0.0065331515
415,content,0.02427506,-0.016904188,-0.039746314
416,content,-0.005570194,-0.0029055616,0.01736791
417,content,-0.01651403,0.0530323,0.023541667
418,content,0.008724933,-0.005355241,-0.018211039
419,content,0.017689582,0.02861309,-0.028622461
420,content,-0.0037506877,-0.010043676,0.012162689
421,content,-0.0045578936,0.009957403,0.00595932
422,content,0.018959926,-0.0062604663,0.016490443
423,content,0.00565072,0.031614207,0.022604255
424,content,0.026970327,-0.0099830795,-0.005308369
425,content,0.018504903,0.030107645,0.007923699
426,content,-0.018033985,-0.009745271,-0.006284789
427,content,0.020562613,0.045719855,0.047495622
428,content,-0.019052098,-0.0021687136,-0.006113238
429,content,-0.041595593,-0.041213777,-0.05151019
430,content,-0.00053562166,-0.0072053396,-0.03676305
431,content,-0.011583086,0.029784383,-0.00036118584
432,content,-0.0023350476,-0.012918509,-0.010219179
433,content,-0.036071118,-0.0023133138,-0.014182861
434,content,-0.020717291,-0.0071218656,-0.003291871
435,content,-0.020684395,0.011648422,-0.021672526
436,content,-0.0013989675,-0.015354103,-0.016198857
437,content,-0.011663265,-0.00079124584,-0.015970472
438,content,-0.02996519,-0.014274956,0.048021358
439,content,-0.003651612,-0.03506071,-0.011936496
440,content,-0.0014020614,0.012058757,0.005860833
441,content,-0.02386003,0.0012397377,0.018182626
442,content,-0.0044618943,0.026470656,-0.0074171326
443,content,-0.021758694,0.0079799695,0.026256666
444,content,-0.064241596,-0.011327736,0.022291442
445,content,-0.062459234,-0.008639614,-0.043701682
446,content,0.0032107916,0.0068964884,-0.034752127
447,punct,-0.01856777,0.011707502,-0.007094544
448,content,-0.00034972705,-0.0066470704,-0.0067339335
449,content,0.013192876,-0.0025231487,-0.0021704852
450,content,0.012802554,-0.0038369715,0.018359328
451,content,-0.013398413,0.0018903954,0.007231497
452,content,0.0069752214,0.0064415145,0.012786885
453,content,0.01712695,0.03829675,0.0361518
454,content,0.007986056,0.003517017,0.0062763696
455,content,-0.01884191,-0.016377075,0.022794032
456,content,-0.01374794,0.013187219,-0.013578238
457,content,0.0010245956,0.02505867,-0.02057723
458,content,0.0075445967,-0.005139582,0.015914902
459,content,-0.0019337882,-0.014388481,-0.027251549
460,content,-0.02013738,0.019922037,-0.011647869
461,content,0.03287679,0.029591544,-0.019443443
462,content,0.0008535101,-0.023344444,-0.02355144
463,content,0.026714265,0.024916649,-0.0026082932
464,content,0.06117585,0.029010676,-0.0078118853
465,content,0.034784164,0.014697282,-0.01649945
466,content,0.005675065,0.0020757846,-0.021024171
467,content,-0.005959722,0.022700235,0.0043713767
468,content,0.023270063,-0.010774825,-0.007381446
469,content,0.0024154086,0.012634944,-0.015604656
470,content,-0.0010003325,-0.027446562,-0.026060496
471,content,-0.0046355864,0.005319824,0.025002765
472,content,0.0087782,0.011616796,-0.021032108
473,content,0.0042184684,0.020867612,-0.020099733
474,content,-0.04902264,0.0053989855,-0.002242209
475,content,0.00022289337,0.020694919,-0.01636101
476,content,-0.016331425,-0.0013452658,0.010459498
477,content,0.034245297,-0.008269958,0.0057894443
478,content,0.008352958,0.0101618,-0.0039197076
479,content,-0.007764035,-0.026109874,0.029973716
480,content,0.024260296,-0.0071742623,-0.02142248
481,content,-0.035555445,-0.0064530163,0.026135776
482,content,-3.949974e-05,-0.030694932,0.023555292
483,content,-0.0025949623,0.040221527,-0.0069261366
484,content,0.033276856,-0.017482953,-0.021062136
485,content,-0.014442491,-0.017955638,-0.049749717
486,content,0.030780327,0.0074578463,0.024363786
487,content,-1.7481207e-05,-0.015883164,0.0019091818
488,content,0.011415571,-0.008714799,-0.04451175
489,content,0.021015849,0.018569201,-0.033207946
490,content,-0.008044726,0.027640628,0.00042796953
491,content,0.024551472,-0.035006326,0.004231462
492,content,-0.00944352,-0.020116206,-0.004382109
493,content,-0.016678395,-0.008203838,0.013139804
494,content,-0.018251918,-0.027843716,0.003635452
495,content,-0.029821174,0.06538504,-0.00825138
496,content,0.022677125,-0.036724277,0.018529152
497,content,-0.03553191,-0.02149801,0.021021957
498,content,0.007101762,0.030686917,0.033891413
499,content,0.010040076,0.02710117,0.0007019916
