token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49
10,punct,-0.01811087,0.017182164,0.011388021,-0.007960878,-0.029877096,-0.030606879,0.015370056,0.0055119037,0.031150954,-0.034566768,0.02129074,-0.02789765,0.015680334,-0.001953943,0.022063041,-0.02443094,-0.006212446,0.016375376,0.016846482,-0.0047229826,0.030471148,-0.052004084,-0.0225879,-0.02782442,-0.0071723596,0.020156035,-0.008236657,-0.0111248465,0.001873694,0.006410161,0.006279429,0.025288165,-0.01788892,0.0042449324,-0.0032695492,-0.01703556,-0.053814776,-0.008656416,-0.0065649804,-0.0066449004,0.009171775,0.01165526,-0.03899414,-0.030363007,0.011055793,-0.01107979,0.000614555,-0.016936325,0.0007990911,0.019808384
11,punct,0.0054114703,-0.017098103,0.0050698523,-0.024121678,-0.005546077,-0.01757451,0.0058929375,0.017958261,-0.028750116,-0.014932754,0.010904522,-0.036627248,0.005990563,-0.024707086,0.028440215,-0.01303766,-0.04180406,-0.0066757468,0.017139068,-0.01192263,0.010014877,0.027471853,0.012765646,-0.013584854,0.034608867,0.00032594055,0.009974781,-0.02185757,-0.010031366,-0.020006131,0.00504075,0.019685103,-0.009108976,-0.018622939,-0.0001974124,-1.8011999e-05,-0.0050872676,0.0050986027,-0.0014798951,-0.012457355,-0.010346621,-0.014241662,0.012267972,-0.03340068,0.020455737,0.051812556,0.03116021,0.010185959,0.021450175,0.03872721
12,punct,-0.030575084,0.02736728,0.022180388,-0.02634513,-0.011311606,-0.0016468263,0.02069285,-0.031307038,0.0014967929,0.013263888,-0.021613095,0.008780425,0.017000057,0.0063861045,0.04902118,0.0010366149,-0.005832473,0.021934854,0.0048176395,-0.05213023,-0.0032245126,0.039232552,0.0009988005,-0.011561506,-0.00089264166,-0.0011502574,0.031972986,0.033972822,-0.011036603,0.016502762,0.002928505,-0.0241867,-0.0064036604,-0.019559136,-0.024863342,-0.014806504,0.022643149,0.022916505,0.034643617,0.014598229,0.0220952,0.0107623525,-0.0057351664,-0.0016082522,-0.008062677,-0.0027757653,-0.0044682887,0.012338541,0.017884756,-0.017392641
13,punct,0.0164957,0.007973752,-0.0014754834,0.011504867,-0.009391326,0.03064344,0.028489355,-0.019540504,-0.013126661,-0.03889904,-0.013679544,0.0054734293,0.023557197,-0.019194836,-0.0069851577,0.027104888,-0.0033867275,0.025261836,0.022252241,-0.001203809,0.030503064,-0.0229587,-0.007001778,0.005019377,-0.008125946,-0.0013465163,-0.00055957324,-0.010908548,0.017511787,-0.013944559,0.012109646,0.017132508,-0.008605792,0.017550124,-0.019968743,-0.026733896,0.020694165,0.0021983474,-0.013044418,-0.015712896,-0.011117669,0.006664569,0.0063616573,-0.009904929,-0.018358199,-0.00023251217,0.012001385,0.02744107,-0.035699774,-0.0018083316
14,punct,0.01053878,-0.003705374,0.014135665,-0.009121165,0.028387789,0.00040506697,0.0049721645,-0.020394912,0.00031859707,-0.045547538,-0.028390367,0.044037096,-0.014487634,0.033144977,-0.0007930868,0.006300806,-0.023292689,0.017581375,0.026631836,-0.013764221,-0.0066818814,0.004368374,0.01209093,0.016044239,0.02101372,0.0029950654,-0.0032372002,-0.018037783,-0.02751217,-0.023280947,-0.027963998,-0.03708268,0.0011338203,-0.022402538,-0.009214665,0.003186155,0.012885202,-0.031399954,-0.0016741535,0.015507439,-0.014895518,-0.008425927,0.0036172299,-0.01667858,0.01717452,0.011992701,-0.007823748,0.007650263,-0.021530887,-0.032920923
15,digit,0.039663024,0.0031692346,-0.02252904,-0.03284662,0.048852634,0.030525817,-0.012098011,-0.0128855305,-0.026893593,-0.009169642,-0.0089131,-0.030957894,-0.026355334,0.021945156,-0.0012939296,0.03715235,0.01506451,-0.005021501,-0.025356522,0.008150597,-0.01904736,-0.009024863,0.0003559591,-0.03696725,0.026884157,-0.00979681,-0.019722354,0.007667655,0.040328823,-0.007143836,-0.001276913,-0.0071072197,0.0011271117,-0.013599257,-0.034494884,0.025885552,0.017579049,0.005701078,-0.034118798,-0.014568365,-0.013583999,0.041265152,-0.016767187,-0.015231122,0.011572395,-0.030662755,0.01648865,0.0022448068,-0.003977371,0.04284121
16,digit,-0.012383944,-0.00849092,-0.02457815,-0.045212902,0.011090911,-0.026512096,-0.045520768,0.041952215,0.022578659,0.016049394,0.025325855,0.008836925,0.0037232218,7.766374e-05,0.03705881,0.0031727077,0.022267088,0.0029192981,-0.0029879129,-0.0023713694,0.0062067793,-0.01917645,0.016656036,-0.0046501104,-0.0048135337,0.013716473,-0.023809519,0.018186592,-0.009015865,0.013045478,0.008358839,-0.025220076,0.024482133,-0.001934606,-0.0048857853,-0.02082487,-0.01058588,0.035494957,0.023397293,0.018675296,-0.011779995,0.017802566,-0.0077923546,0.049836583,0.014759713,-0.0059767407,-0.0036559748,0.017792592,0.015885433,-0.005356017
17,digit,-0.009113612,-0.035241082,-0.022039969,0.013349948,-0.0075805187,0.020603716,-0.030425558,0.024744784,-0.020272147,0.011491716,0.02222489,0.032963224,-0.0033781042,-0.0149521325,0.021792166,0.0235049,-0.023275133,0.002583685,-0.011369033,-0.0122990655,-0.015982343,0.00065532525,-0.015363299,-0.00074316637,0.02091349,-0.033202853,0.0035417767,0.031875413,0.04333539,-0.003813229,0.016286368,-0.043395262,-0.017083861,-0.0008569899,0.009736298,0.025039146,-0.011351117,-0.0022008845,0.005353378,0.016593276,0.011986935,-0.0059888265,-0.014648716,0.0401485,-0.017887563,-0.0056800167,-0.037870668,0.016613938,-0.022505833,0.02476809
18,digit,-0.021619465,0.031407125,0.009163782,0.027150648,0.008858192,0.0028206338,-0.017472405,-0.005548922,-0.011319667,-0.025797343,0.008623187,0.031454775,0.0041620634,-0.017292576,-0.013448032,0.019524269,0.0020170843,-0.00977293,0.036170293,-0.004459048,0.033672143,0.022177747,-0.030676454,0.031924613,0.019707087,-0.020252146,0.03902689,0.01745315,0.010906981,0.027565753,-0.007624369,-0.007546996,0.033991307,-0.014210217,0.034405835,-0.0007121223,0.002132351,0.008733325,0.029442482,-0.010720496,0.004032498,-0.01372035,-0.03908153,0.017524041,-0.0127168475,0.014535303,-0.026561279,0.040531404,-0.0031945126,-0.032705892
19,digit,-0.016545115,-0.05989046,-0.04783215,-0.024776127,-0.0050317156,-0.0041239397,-0.04588832,0.027129354,-0.029023284,0.0029289643,0.043239594,-0.0020423813,-0.02213726,-0.02343603,0.030240234,0.003225364,0.03137231,-0.019580161,0.016375162,-0.010196498,0.02081564,0.0030115303,-0.020161025,-0.0036440091,-0.011450913,-0.006457153,0.024240013,0.03674686,0.034603674,-0.017155398,0.040643003,0.0070153642,-0.0020077848,0.032474615,-0.013638157,0.0074579935,0.027212007,0.020687124,0.0012741942,-0.03017638,-0.00050341804,-0.03716841,0.004378645,-0.013113985,0.0028792256,-0.028240277,0.020588959,-0.008352047,-0.011051731,0.031041307
20,digit,0.0287507,-0.0075072306,0.011106815,-0.010086121,-0.02459615,0.04403488,-0.03372435,-0.008582802,-0.027269576,0.010983827,0.014475818,-0.01718143,-0.012522541,0.024163514,-0.0040468196,-0.02604988,-0.011865511,0.003555738,0.051249664,0.009832567,-0.011248867,0.0136467405,-0.026818719,0.012951329,0.014120381,-0.009312713,0.047690704,0.021944823,0.0012756218,-0.011702917,-0.008474935,0.0145870345,-0.015659412,-0.017257271,-0.0073007387,-0.032258373,-0.00985553,-0.0182885,-0.018289233,0.020904152,0.022787442,0.015373675,-0.0019408694,0.021196153,0.0052630813,-0.0018297759,-0.0030373698,0.015237204,-0.04225156,-0.027270252
21,digit,0.009182607,-0.019830186,-0.022175742,0.022702983,0.0078096646,0.0303454,0.0011666378,-0.002415717,-0.025361728,0.011568661,0.015532347,-0.009946789,0.010501172,-0.012562212,-0.0011110742,-0.012893866,-0.024282236,0.0045139566,-0.014781278,0.016678391,0.008025785,0.012670692,0.0024987448,0.009935391,0.00939273,-0.016217005,0.017212527,-0.016559033,0.027449353,-0.007047013,0.0038263884,0.018597864,0.024219742,0.030500941,-0.0023909635,0.0048432266,0.0083098225,0.011129738,0.0041105184,-0.042324148,-0.026166698,-0.00088804227,0.0036433279,0.019970572,-0.02449986,-0.0029696932,0.0022998601,0.015281703,-0.0062204986,0.036844026
22,digit,0.006502213,-0.0022597846,-0.011313159,-0.014264794,0.0020466798,0.021626446,-0.016394744,-0.0027136148,0.045346916,0.0020153285,0.012101476,0.017945644,-0.026006946,0.0068339854,0.015316959,-0.004296379,-0.0051944545,0.018049058,-0.0005835056,0.014186802,-0.006342243,0.04131459,0.012992791,-0.029412031,0.00685131,0.03144988,-0.036478795,0.044802863,0.01908601,0.028857062,0.040506743,-0.02111436,0.005004194,0.031473663,-0.015681777,-0.0005945139,-0.027916322,-0.015093988,0.009767325,0.008358786,-0.028292727,-0.0037586137,-0.0005921636,0.00057488703,0.010248416,-0.026795605,-0.022723854,-0.033632904,-0.027848978,0.01654555
23,digit,0.021063378,-0.018858578,0.026678601,-0.014550689,-0.012942784,0.015023324,0.0012959063,-0.0076036565,0.023351422,0.009952773,0.0049361596,-0.009019408,0.008812497,-0.009597006,0.032228813,-0.014811686,-0.013078289,-0.03511897,-0.0059153675,-0.014707544,0.02936819,-0.011872999,-0.005102754,0.0016374115,-0.015183636,0.017509265,-0.021565711,-0.018205076,0.012410142,-0.024197409,-0.0105948495,0.0010708098,0.016319282,-0.02098522,-0.00012288577,0.024568703,-0.03844743,0.029927596,0.0038764083,-0.017134294,0.0025572928,-0.009903846,-0.015045819,-0.016302973,-0.041443687,0.014851004,0.044906575,-0.023933256,0.01604728,0.006012231
24,digit,0.018235352,-0.016245132,0.022746582,-0.012795086,0.012713523,-0.016343167,-0.014442422,0.0148994215,-0.025491245,0.021238737,-0.0018492136,-0.008357501,0.0056631574,-0.025255842,0.007988675,0.032578845,0.036702037,0.033298306,0.04867804,0.0010424484,-0.014954645,-0.013646354,-0.009209989,0.017728118,-0.002102203,0.0056125503,-0.025772035,0.028207075,0.00919464,0.01007148,-0.008640538,-0.03929443,-0.0018303044,0.016899232,0.0030499515,-0.015374622,-0.027340928,0.032732025,0.033379085,-0.011128098,-0.0137268705,0.020905923,0.020482985,0.0061621503,-0.017400775,0.017382257,0.0063811936,-0.010275796,0.006421611,-0.007707167
25,punct,-0.030836752,0.03401873,-0.015436548,0.0012303647,0.0007359883,-0.0018613342,-0.01660049,0.014663368,-0.023006057,0.020200623,0.0022179433,-0.0024271843,0.0073192427,-0.005056009,0.026064089,0.01449247,-0.00758725,0.011900965,-0.0060779904,-0.0051320605,0.01134968,0.012208311,0.029694397,0.014933369,0.032424115,-0.024632832,-0.05096454,0.05551197,-0.012555762,-0.04891169,-0.009053132,-0.0078078234,-0.02140994,-0.01689589,0.008036645,0.02074556,0.0007277368,-0.0060423873,-0.00477532,-0.025712382,-0.014261267,0.03057562,-0.022677088,0.0179056,-0.017113473,0.016269658,-0.01939134,-0.019175334,-0.0060031526,0.012474431
26,punct,0.02760452,-0.009733925,-0.02270436,-0.020390965,0.011875842,0.0010713317,0.005897671,-0.0013145038,-0.010416094,-0.010780047,-0.006151309,0.016334176,-0.018890526,0.028873406,0.00218812,0.037537213,-0.014349099,0.020466467,0.019745534,0.0044073174,-0.043160766,-0.0034828826,-0.0140785035,-0.010027101,-0.052221462,0.012131316,-0.019277459,-0.02305891,0.004382364,-0.041896503,-0.01933875,-0.01685667,0.007286071,-0.017095646,-0.01769499,-0.017114976,0.0033783638,0.040252637,0.03647571,-0.01184965,0.0020652306,-0.0057874876,-0.014732366,-0.026389334,-0.030383298,0.00801869,0.017319925,0.0075319814,0.012161418,0.028822698
27,punct,-8.362995e-05,0.0019732157,0.0015005016,0.006076443,0.005443976,-0.014769974,-0.016813068,-0.012639272,0.00976392,0.014452376,0.0008111368,-0.023099333,-0.004699453,-0.0048251753,0.022415113,0.005288851,0.050020646,-0.0024038316,-0.043548644,0.012541023,0.010407552,0.035781004,0.008924848,-0.03662082,-0.009209052,0.0163369,0.014378161,-0.0042948327,-0.035474844,-0.0015571251,0.054917987,-0.030246675,0.0066854027,0.012423184,-0.007510233,-0.019244874,-0.008345137,0.019481977,-0.013754821,-0.013467684,0.02178895,-0.012798873,0.009332163,0.03553272,0.00577174,0.013129647,0.00064455235,-0.000102674654,0.019482864,-0.012938268
28,punct,0.0029412897,-0.026468689,0.007578718,-0.0072494885,-0.022286952,-0.006501196,-0.032054424,0.033380628,0.023188956,-0.04097744,0.02849063,-0.033144716,-0.01503202,0.011642018,0.016670112,-0.019852532,-0.015988344,0.028068043,-0.0099090785,-0.022686912,-0.015273321,0.025998639,-0.007721653,-0.007417518,-0.018272907,-0.0038796936,-0.022694426,-0.0080350675,-0.0011443156,-0.01420338,-0.008919526,0.034134466,0.01942433,-0.03603688,0.0016641379,0.008641699,0.010453262,-0.009479976,-0.001835258,0.004147415,-0.04402216,-0.035648044,-0.00576613,-0.03934985,-0.0040025827,-0.009534244,-0.038522027,-0.005242821,0.02296965,0.011811359
29,punct,-0.0013288225,0.02208332,0.01911361,-0.012590747,-0.00075297855,0.00028301077,-0.01649527,-0.015704496,0.007846783,0.00392911,0.015365602,-0.02345219,0.036811754,-0.007900894,-0.0024483665,0.0002525621,-0.048541244,0.051488295,-0.016373659,0.021096352,0.0016600799,-0.014966332,0.015914876,0.042906214,-0.035179175,0.006066578,-0.023263743,0.013972495,-0.0038964187,0.0011383145,-0.000347688,-9.934292e-05,-0.0027264978,0.0076932735,-0.0059724865,0.005484852,0.04327723,-0.0006915401,-0.015146848,-0.03466123,-0.0030684927,-0.0106029725,0.015949542,0.017233217,-0.0309764,-0.025077047,-0.012755361,-0.035475668,0.0029837745,-0.005501414
30,punct,-0.021923792,-0.0050040823,0.009748469,0.011291486,0.004856947,0.004521233,-0.031446077,0.016092245,-0.017054992,0.0071337163,-0.031843465,-0.052174233,-0.023649609,0.029081162,-0.015904672,0.012949336,0.017506292,-0.029812103,0.0069081667,-0.001377754,0.011283246,0.030458307,-0.02574546,-0.029711349,-0.04908069,0.0062939273,-0.015544947,-0.0068224138,0.010358847,-0.0172871,0.019581016,-0.0020780521,-0.014609475,-0.0018173805,0.010898034,-0.019813694,-0.032355063,-0.0068035,-0.021516904,-0.040353585,0.03770956,-0.009135535,-0.014515444,-0.028089229,0.018271254,-0.012813983,-0.02634585,-0.0014160515,0.006825641,-0.010718677
31,punct,0.012112175,0.008377987,-0.040636696,0.02510758,-0.017108165,-0.035121303,-0.012333037,-0.021309676,0.009581956,0.022351813,0.0461244,0.017834641,-0.02258237,0.004483623,0.022399146,0.021728484,0.02652442,0.025557505,-0.024764242,0.018975724,0.019832324,-0.017039351,-0.03060374,-0.0053446097,-0.0096908435,-7.106447e-05,0.010031858,-0.025892926,0.035974886,-0.030531233,0.0076949033,-0.024331212,0.003893531,0.03770986,0.019710548,-0.009616124,-0.009293858,-0.030214375,0.008167034,0.002621763,-0.0141564375,0.0042183506,-0.013018797,0.007944621,-0.025272034,0.018067928,0.012622085,-0.025627444,-0.0044085653,-0.0021022658
32,letter,0.024857923,0.0043345527,0.011269914,0.01671413,0.003924485,-0.0056137154,0.034938,-0.030308623,0.014129703,0.020507991,0.000256403,-0.011380876,0.003723795,0.0030013635,0.011401471,0.022005081,0.006812614,0.033257782,0.020037096,0.021323623,0.028385308,0.022268848,-0.019534726,0.003817256,0.001985702,-0.016581563,-0.0032687527,0.018636055,-0.015399257,0.013002179,0.014389788,-0.0061834464,0.012561433,0.018162917,0.01620412,-0.012865697,-0.004087988,0.021279197,0.028733645,0.018858172,0.020777877,0.010146426,0.012179947,0.021094104,-0.019117443,0.007376371,0.010273005,-0.020383578,0.019602219,0.038050745
33,letter,-0.0093418835,-0.0153752,-0.023093907,-0.008488902,0.0073248474,-0.033858392,0.030086957,0.0032562204,0.026685972,0.0070170113,-0.021826202,-0.014606975,0.046655696,0.0043896637,-0.0029747724,0.03393424,-0.016055126,0.0378307,0.03393934,0.0037322908,-0.014869603,-0.045153353,-0.025620066,0.022095188,-0.022886641,0.024978962,0.00020600196,-0.025771204,0.024891209,0.01859689,0.0080573065,-0.0049842456,0.004684003,0.032469645,-0.022235755,0.010041418,0.036677938,0.0037546388,0.0010181832,-0.0040726224,-0.0011691999,-0.012713935,0.017074607,-0.0045987,-0.009183685,0.010547338,0.0070939916,-0.017831154,-0.022279784,0.0031634988
34,letter,-0.0095997015,0.013513213,-0.027344218,-0.015603033,-0.0016662416,-0.013097983,0.024703216,-0.009806378,0.022665465,0.008372604,-0.024482919,-0.04049942,0.0134288,-0.018579436,0.016339105,0.006299298,-0.009508989,0.017623886,-0.04269025,-0.0149757,-0.012671561,0.018666781,-0.031971794,-0.02127704,-0.02271609,-0.02435075,-0.00034909148,-0.043150473,0.004121894,-0.014815274,-0.0048648166,-0.023504447,0.00163932,-0.026500618,0.0058628735,0.008482034,-0.031541485,-0.014479895,0.001567118,0.012791049,0.024797145,-0.014327385,-0.0019502656,-0.007976852,-0.002312194,-0.018741693,0.01152211,0.023444673,0.0019382936,0.025276434
35,letter,-0.0018253014,0.03661418,0.020292837,-0.029183885,0.032493643,0.005865317,-0.003082119,0.017283311,0.012240773,0.004001994,-0.022481164,-0.026457753,0.02222071,-0.000348746,-0.039439123,-0.022881282,-0.0017056459,-0.008473498,-0.01976107,0.022854034,0.03371052,-0.010717184,-0.0002567095,-0.006279855,0.024364907,-0.020813756,-0.002509328,0.022925274,-0.008204696,-0.009463353,0.009594497,0.009347654,0.010699838,-0.0125057455,0.02178202,0.0029695465,-0.02327702,0.0046642055,-0.01647917,0.011612846,-0.00048028832,0.02105359,0.03243855,-0.032299466,0.034205068,-0.013687734,0.03454573,0.0022750823,-0.0062250644,0.009544502
36,letter,0.018986922,0.0006666725,0.016099108,0.009362248,-0.01851135,-0.028994607,-0.012695851,-0.01939024,0.013719738,-0.0096820565,0.001963751,0.011585538,-0.013541062,0.016511478,-0.019176051,-0.028641423,0.04087971,0.022154965,-0.0062991665,0.0076114223,-0.005993988,-0.006463062,0.007920698,-0.0035871533,0.014113858,0.0033161163,0.015625818,0.00025913908,0.012390372,-0.023183422,-0.01527077,0.035754215,-0.012260273,-0.008985146,0.0060847444,0.014426051,-0.00818741,0.013783474,-0.01973167,0.0046614185,0.013541529,-0.018902533,-0.016987992,0.0005850259,-0.022249581,0.03764047,0.01062659,0.005773492,0.01143459,-0.018779965
37,letter,-0.0032251703,-0.03209795,0.009202889,0.017859126,-0.001200725,0.010067396,-0.0008011242,-0.017286638,0.034000814,0.011716252,-0.00050939573,-0.019917013,-0.03215437,-0.018616697,0.01134568,-0.03147974,-0.0042054253,0.040268026,-0.006037699,-0.03230332,-0.013115959,0.046131365,0.0123707475,0.029233305,0.005975385,-0.0003249467,-0.00828569,2.5255667e-05,-0.00040929258,0.005681549,0.00019526185,0.019774346,0.010117659,0.026846325,0.011643016,-0.017035868,0.012972649,-0.0070427386,0.025649728,-0.0132230995,0.010603117,0.001034974,-0.0012552473,0.0046029515,-0.0103978645,-0.016350823,0.015946902,-0.015129126,-0.018119065,0.012309335
38,letter,-0.016152356,-0.008791122,-0.017866274,0.0014848446,0.010633317,0.0028402747,0.0066859573,-0.0010811071,0.015057864,0.018510355,0.004866413,-0.015206189,-0.0040678284,0.011072048,-0.024515271,-0.008814622,-0.0076925894,-0.009971833,0.010069017,0.011684251,-0.012576624,-0.014575867,-0.015793554,0.0066407654,0.051403165,0.0043632537,-0.03310473,-0.025417881,0.0027219865,-0.034060076,-0.026343312,0.010316663,-0.008540839,-0.01944275,-0.0015770276,0.03570707,0.010824353,-0.033808365,-0.016919415,-0.018350258,0.00022065792,-0.0036184613,-0.0042290958,-0.05309405,0.0005732635,-0.0023335498,-0.0023840563,-0.019178908,0.015131022,0.0038090348
