token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49
130,punct,0.05223948,-1.8291215,1.6018906,-0.28730708,-0.25662422,0.45594403,-0.24645287,0.13723241,0.69529104,-0.81439364,0.11750522,0.18070161,-0.26624084,0.625573,-0.8115954,0.6068397,0.21750775,0.39144138,-0.415784,-0.5649046,0.48530826,0.3756128,-0.10608942,-0.73320526,-0.3661475,-0.06656363,-1.4823378,3.3007338,0.07614598,-0.665673,-0.32108074,-0.57267094,0.010200257,-0.02593133,0.3696203,2.8523362,-0.8457609,-0.6139204,0.28813273,0.4689655,0.31620124,-0.93340236,-0.52054083,-0.17656326,-0.67316395,-0.74712974,0.10589934,0.10737677,-0.17496566,0.72048426
131,punct,-0.41801926,1.5409266,-0.4731327,-0.48675805,-0.24000575,2.7845943,-0.6024701,0.41693866,-1.8201728,-1.3321104,-0.40493953,0.16552569,0.049753543,1.3618618,-0.48535088,0.8262549,1.4412223,0.37808973,-0.4392595,-1.5391351,0.10244343,0.33384395,-0.117197104,-1.2831509,0.4124904,0.5795524,-0.6138506,1.396912,-0.01339089,-0.69857794,-1.4789106,-1.1021945,0.26625562,0.3756166,-0.21590707,1.2100064,-0.2583766,0.15255922,0.67135465,0.4558837,0.20762414,-1.0547682,-0.26777697,0.26300114,-0.20318505,-1.3403853,0.06610102,0.12457601,0.12425947,0.30077517
132,punct,0.32134724,-0.6437607,-0.6045846,-1.3167263,-0.62187636,0.31846735,0.19207983,0.3296588,-1.9789975,0.39035684,-1.2721018,0.1727716,-0.0750489,0.12628019,0.7072994,-0.13621593,0.1493554,0.38769698,-0.44366577,-1.373142,-0.796871,1.5254663,-0.050136257,-0.0070672864,0.021715613,1.378357,-0.1924503,2.5514379,-0.35216483,-0.70205975,1.8021691,-1.4543681,0.27047813,0.32071364,1.314898,1.6001592,-0.58661044,-0.30363736,-0.5357172,0.6167145,0.11334664,0.13449384,0.32562822,-0.58834493,0.06183957,-1.6446232,0.09385306,0.10784391,-0.93074334,0.39192823
133,punct,0.16130133,-0.47469285,-0.59595937,-0.9408814,-0.29669377,1.7578015,-0.2744593,-0.10520076,-1.2971869,-0.781171,-1.2006878,0.15648428,-0.3964019,0.43392938,0.4876837,0.07468762,0.05500229,0.38306388,-0.44677284,-0.8609349,-0.43942812,0.77768356,-0.11046256,-0.70976686,-0.29594105,0.09986921,-0.86264986,3.3003743,0.070608936,-0.7072704,-0.9726181,-0.34098142,0.38374984,0.55016553,1.3001795,2.8380692,0.028628899,-0.8378957,0.38177776,0.19448288,0.5338021,-0.038757525,0.0682703,-0.19478244,-1.1151574,-1.2002465,0.08980619,0.09165568,0.18532468,-0.10506212
134,punct,0.017537776,-0.08254997,0.043819547,-0.14008954,-0.048715472,0.42631552,-0.013622414,0.043505494,-0.1785323,-0.21249966,-0.092763096,1.6393443,0.19147144,0.38057205,-0.14237307,-0.10294012,-0.043665364,-3.8077984,-0.16102833,-0.40825766,0.26765737,0.15692212,-0.08423993,0.22973171,0.06595371,0.00049977045,-0.04943985,0.48858404,0.28344548,0.5267242,0.13181968,0.0717887,0.16703397,0.29529965,-0.07909607,0.5292486,0.101290494,0.1443215,0.02695409,0.2801279,0.3939137,-0.368432,0.009359604,0.088132836,0.21641994,-0.05440418,-0.062211547,0.17560016,-0.30982223,0.01946883
135,punct,-0.17363447,-0.30438644,0.15315355,-0.55399716,-0.019502064,3.0004058,-1.0625595,-0.10492453,-1.8205823,1.0133251,-0.20652941,0.17239173,0.24915648,2.5760405,0.7539692,-0.15563439,0.027792225,0.3679263,-0.4132334,-0.67261153,-0.5427064,1.3886642,-0.119919255,-0.5106738,-0.40446517,-0.112933144,-1.6014773,1.4247009,-0.18534811,-0.6680908,-0.24055223,-0.07518654,0.20970583,0.29209873,0.76566905,1.0718659,-0.3680816,-0.2911107,0.36208746,0.13928078,0.09391994,-1.1286743,0.055700492,-0.17516866,-0.75823814,-1.2033871,0.119698755,0.11855959,-0.23508608,-0.0058990573
136,punct,0.16413583,0.06307211,-0.455315,-0.10710462,-0.5364005,1.8089331,-0.23205459,0.28626314,0.53336626,-0.18260443,-0.5234287,0.19804382,0.4304986,1.7477237,0.43075463,0.422791,-0.43054697,0.4112513,-0.39111334,-1.2223003,0.11908065,1.6937097,-0.2967989,-1.2665898,-0.42129314,1.2183293,-0.79715425,1.74928,0.4615871,-0.6516162,0.61910385,-0.59812915,1.1123824,0.4024718,-0.43613926,2.1677432,0.5855314,-1.1760013,0.008651004,-0.33798024,-0.15664852,-1.3229023,-0.2814486,0.07451021,-1.2390003,-0.93463224,0.052365344,0.07348035,-1.3675696,-0.7107668
137,punct,0.012044588,-0.606404,0.9732451,0.089264385,-0.9776087,0.7164144,0.07503719,0.3996865,0.5712995,-0.65912604,-0.87003505,0.2274433,-0.64348763,0.6349355,0.32196763,1.560802,0.23612991,0.4084769,-0.31875125,-1.6217462,-0.61007535,0.9052327,-0.29091817,-0.21243438,-0.04459012,-0.4775983,-1.4242138,2.5892904,-0.3142374,-0.57268405,0.4108954,-0.11769312,0.9056049,0.34300202,0.007059834,1.6798791,-0.48144218,-1.7456902,0.58082956,1.0097948,0.2094621,-0.18103313,-0.773462,0.29528502,0.2045525,-0.42381585,0.009850661,0.20551492,0.4722758,0.24667522
138,punct,-0.28780118,-0.78386927,-0.19279635,-0.49949488,0.060041215,1.608578,0.5263237,-0.11990071,-0.973792,-1.1458259,-0.9905757,0.19466212,-0.47648022,1.6740414,2.555227,-0.1289379,-0.11953697,0.40292224,-0.39170927,-1.602418,0.106421724,0.42731783,-0.28822604,0.9538365,-0.104623,0.62532014,-0.68455416,2.180361,1.1722863,-0.641766,-0.6631809,0.7569669,-0.3767318,0.20369859,-0.5589665,0.6992422,-0.31206915,-0.7312134,0.31826228,-0.17697065,0.38083008,0.058448516,0.5077441,0.9032679,-1.2891223,-1.247671,0.11214033,0.07977635,-0.43954366,-0.34144503
139,punct,0.23493196,-0.1519295,-0.64949983,-0.21938434,-0.071250856,1.0445793,-0.34382883,0.60207623,-0.7378333,0.43825686,0.14284442,0.21015096,0.0610762,2.360337,0.91948926,1.352694,0.38323227,0.41342545,-0.3753844,-1.3682176,0.28879037,0.06653245,-0.31969476,-1.1956867,1.3970156,0.79374295,-1.4497895,1.7910506,-0.3465393,-0.6173229,0.7934164,-1.1398369,0.113977216,0.57339233,-0.04098701,1.4403921,-0.3433567,0.21119094,-0.45925465,-0.21345049,-0.062322825,-0.978335,0.47135046,0.11093841,0.049464263,-1.7166574,0.054360982,0.08618575,-1.5509233,-0.46818274
140,punct,-0.36303043,0.43890944,0.71009904,-0.4650309,-0.6042585,-0.041857574,-0.22253439,1.2934167,-0.78871363,-0.6941427,-1.0288621,0.17409062,1.2613223,-0.27052635,2.8406441,-0.088176794,-0.8664085,0.3905998,-0.44124648,-2.2247171,0.7337341,1.1818641,0.019315187,0.26821196,-0.53688586,-1.084041,-0.82037,2.425342,0.793153,-0.70343244,-0.8041671,0.22732729,-0.30356124,0.31222725,-1.0295422,0.9630154,-0.5182497,0.11958887,0.8295504,0.37127864,0.055888377,-0.6211149,-0.33203995,0.06802103,0.2588554,-1.3185847,0.10727628,0.06177436,-0.59611064,0.21281001
141,punct,0.21306917,0.51345736,0.0830444,-0.38563552,0.33793527,1.8676466,-0.33428863,0.84673905,-0.66808236,-0.23489603,0.5196802,0.1824162,-0.38970923,0.2563225,0.09892058,1.3663652,0.32033163,0.37714767,-0.41099483,-2.1768568,-0.12592474,1.1473453,-0.27857694,-0.8052494,0.20522788,0.058423027,-0.23915851,2.7904267,-0.13749123,-0.65945286,0.18492694,-1.5997471,-0.23378724,0.27601612,-0.020162733,1.5988758,-0.8218809,-0.06368238,-0.97815657,0.11631636,0.4095976,-1.0102953,0.95741624,0.0064768367,-0.56566703,-0.97705996,0.097347766,0.06448257,-1.188871,-0.7253596
142,punct,-0.34288856,-0.40645242,-0.40266836,-0.43478316,0.12372743,-0.38620016,-0.38402578,0.25100267,0.10389496,0.155142,0.10894583,0.07687082,0.13342264,0.29175854,0.15377645,0.14709066,0.26519147,0.029258288,-0.09806129,-0.44270116,0.25529167,0.23746432,0.22830299,0.121544786,0.2636769,0.2508242,-0.41046515,0.2517984,0.5598856,-0.22818121,0.2533117,-0.4001935,0.13742389,-0.3677662,0.3941796,-0.35371745,0.12641962,0.15061955,-0.4077768,-0.23796964,0.23536626,0.1251891,0.24018802,-0.3716922,-0.41093707,0.1238144,0.21530731,0.09420824,-0.41670135,0.17304155
143,punct,-0.15295869,0.2676878,-0.1697715,-0.19059347,-0.20536885,-0.16353945,0.2794093,-0.18199319,0.27158234,0.2756231,-0.20413232,0.027896648,-0.15356334,0.26677355,-0.16550373,-0.1783292,-0.16686963,0.09084144,-0.110747166,-0.19305712,-0.17302254,-0.16427328,0.2533242,0.28952518,0.269911,0.26868838,-0.18232706,-0.15497766,0.28360164,-0.18036906,-0.16387686,0.26825443,-0.15573345,-0.14807187,0.2678592,0.29499775,-0.18227643,-0.18627138,0.2860514,-0.15049578,0.27011546,-0.20620641,0.27802777,0.26818472,-0.15445,-0.15539853,0.25451183,-0.18207917,-0.17730246,-0.16699898
144,punct,0.21910277,-0.44934085,-0.08789407,0.08852634,-0.70377964,0.20494296,-0.49983403,0.5358399,-0.8019836,-1.087026,-0.96329343,0.06392135,-0.14373396,-0.3345081,0.22430184,-0.5055066,-0.4825596,0.17834873,-0.33645388,-1.365663,1.2605337,0.974422,-0.119597144,-0.29270187,0.5907856,0.21039446,-0.35695365,1.6566793,0.5467462,-0.5132319,0.096123144,0.18336345,0.16794619,0.26795718,-0.19088928,0.31391987,0.37712505,0.73975194,-0.46725357,-0.056326702,0.055178825,-0.9477985,-0.17751744,-0.62152725,0.2981942,-0.73350275,0.3560927,0.04914916,-0.72766656,0.04560506
145,punct,0.27571428,-0.22915035,1.9900595,0.55669415,-0.528967,0.8716624,-0.26828563,0.28840977,-0.29737502,-0.755744,-0.26770443,0.24140435,-0.53166866,0.3599821,0.6916305,-0.20703405,-0.066939324,0.4692719,-0.30447146,-1.3717426,0.06258396,0.20050266,-0.31501752,-0.0690419,-0.486963,1.9767476,-0.9664093,2.8301733,0.24234027,-0.55282634,0.020746928,-0.26939654,-0.025205523,0.689918,-0.59927535,2.545304,-0.42506108,-0.7499214,-0.078724414,0.16151968,0.030719137,-0.09110557,-0.037899066,0.31433967,-0.040296156,-0.9092162,0.03713112,0.15491258,-0.60615766,0.06802852
146,punct,-0.077411726,-1.0980947,0.3196692,0.24510005,0.7513995,1.3836771,-0.521644,0.26217288,-0.9526721,-1.2712076,-0.45788,0.16718066,-0.15426925,1.766827,0.9104005,0.91192836,-0.9893632,0.37052208,-0.3926954,-1.5854601,0.8114313,-0.10264453,-0.17412902,-0.296987,-0.68029517,0.07442918,-0.54794556,2.5246437,0.77112937,-0.6336673,-0.016737195,0.29277298,-0.3724146,-0.09160501,-0.33693522,0.4456245,-0.11464635,-0.1952883,-0.01687214,0.17713957,0.20952326,-2.025686,-0.41795638,0.7014263,0.14760779,-1.0812986,0.18442677,0.12709062,-0.27404612,1.1692588
147,punct,0.9096004,-0.67562705,-0.75378823,0.10902858,-0.105152085,2.2190325,-0.36031815,-0.4420546,-0.62732035,-1.512221,0.19469565,0.16344504,0.27547824,0.33157057,0.40021476,0.27447543,-0.93015516,0.3776218,-0.4103206,-1.5284941,0.2835744,1.2628175,-0.07871961,0.55840755,0.2432801,1.4066739,0.19937491,3.0934174,0.18306127,-0.6685539,-0.38686097,-0.09868288,0.38454488,0.5235715,-0.7246089,0.1522541,-0.790605,-0.017542439,-0.4708072,-0.20862842,-0.06073136,-0.3859927,-0.5848574,-0.78859645,-1.0558639,-0.80692416,0.23309936,0.09589821,-0.96066546,1.1671154
148,punct,-0.26774615,-0.0053257886,-0.673267,-0.20288765,0.36460778,2.2019303,-0.06318003,-0.6345139,-1.3789804,-1.1802678,-0.89673835,0.18366954,-0.92021924,1.5411981,0.90306735,0.46837357,-0.46305948,0.37951076,-0.40307245,-1.797547,0.22262494,0.3724045,-0.30343464,-0.3221129,1.1612122,0.5925505,-1.7618128,1.4998109,1.1324764,-0.65330625,-0.64883924,0.3791492,-0.7559856,0.31498507,-1.4239541,1.2114159,-0.35644248,-0.05636731,-0.30992076,0.9500042,0.45028877,-0.18588911,-0.042486753,1.1306311,0.26794863,-0.4794575,0.117966354,0.08496319,0.22984955,0.030070694
149,punct,-0.08619841,-0.77190477,-0.7733728,-0.54953015,0.9953132,0.5603963,0.43754143,1.6732994,-0.39130723,-0.69732076,0.5021838,0.19697532,0.44208965,2.4240181,-0.3708036,0.47545344,-1.695912,0.38744992,-0.37327033,-1.1655931,0.72400063,0.83245456,-0.2745835,-0.34808934,0.23442751,0.47568583,0.46921197,0.16426648,0.27084774,-0.6214691,1.1711768,-0.64354974,0.6568286,-0.2890133,-0.72692466,2.1175168,-0.4850673,-0.47417822,0.24495205,-0.23589003,-0.18751262,-1.6760515,0.05087734,0.2819379,-0.5573033,-0.33414912,0.08545381,0.0821434,-1.0483353,-0.37651545
150,punct,0.40753162,0.7496078,-0.15221004,0.36321723,0.5345285,0.207522,0.3592969,0.25415125,-0.29238734,-0.22433674,-0.5255855,0.15508887,-0.118216135,0.9328278,1.0895383,-0.4944717,-0.26462525,0.27492306,-0.188861,-1.4300811,0.034612145,-0.030546384,-0.34640545,-0.3728052,-0.33735007,1.1929624,-0.16552982,0.08853119,0.027097322,-0.42553204,0.9177163,-0.16092363,-0.07489548,-0.051804237,-0.6465934,1.357461,-0.6130328,-0.12965547,1.0662316,0.5726831,-0.19605862,-0.59430456,-0.24998657,-0.20281343,-0.2026519,-0.5705606,0.121408485,-0.19660352,0.52262205,-0.52433807
151,punct,0.74641013,0.5006887,0.08052517,-0.08479818,0.4740596,0.48314407,-0.078450814,-0.3001334,-0.9176311,0.54103863,-0.45305616,0.12756349,0.53568184,0.72475576,0.23176044,-0.12403398,0.48614806,0.24472766,-0.14311387,-0.6829077,0.13226654,0.6839801,-0.31568596,-0.052712675,0.3414701,-0.3866421,-0.80034477,0.78229684,0.48005944,-0.31853223,0.40987647,-0.4936168,-0.26657706,-0.05011436,-0.19179606,0.44555974,0.066136114,0.56451,0.090916835,0.657562,-0.26911193,0.45446658,-0.35686526,0.3598901,0.04993912,-0.77443844,-0.21288264,-0.6483636,-0.4792375,0.5119747
152,punct,-0.3718036,0.24076426,-0.044306837,0.25767842,-0.36508766,0.23406716,-0.37612492,0.23808011,-0.021348082,-0.36006176,-0.048956316,0.03123479,-0.03999845,-0.045924656,0.26810744,0.24053933,0.24966346,0.060157724,-0.12654933,0.2599748,-0.35615513,0.26766127,0.4028165,-0.369105,0.24667545,0.242456,-0.3912554,0.39950326,-0.36153433,-0.18027714,0.2525681,-0.38662654,0.2291889,-0.35760885,-0.04333779,-0.36622795,0.23457895,-0.046391796,-0.37445864,-0.24095461,-0.21124925,0.25049892,0.2461742,-0.35964936,0.24850233,-0.042571276,0.37366655,-0.38902122,0.23783371,0.23759778
153,punct,0.02166909,-0.0068169963,0.0021767193,0.026904777,0.037503254,0.021930926,0.0077908556,-0.009479605,-0.030409595,0.0077720038,0.018227177,-0.010881916,-0.014972153,0.032305766,-0.006876671,0.018116128,0.009805327,0.035990924,0.010455436,0.0027813003,0.0041469154,-0.0139785055,0.002315853,0.0202662,-0.025228413,0.03380981,-0.008681734,0.010689292,0.051197615,-0.009709437,-0.006441205,0.04717702,0.0046760226,-0.038549583,-0.013544001,-0.012320964,-0.025558515,-0.021399466,-0.033114128,0.005212058,0.00068048784,-0.031208789,0.018714035,0.010704539,0.033332746,-0.0074240193,-0.015297247,0.008072744,0.026761388,-0.009230476
154,punct,-0.0024006302,0.0011077747,0.018491872,0.0022896372,0.012253215,-0.028409129,0.025927432,0.00836166,-0.02111216,-0.0041355425,0.0022448576,-0.004795929,-0.0039528254,-0.0035239693,0.00015468788,-0.011863598,-0.031668764,0.027782807,-0.015437407,-0.011632581,0.0077219605,-0.016979938,0.02429794,-0.05044535,-0.024341237,-0.006296252,0.005709395,-0.0007052379,0.012287119,-0.0061967657,0.0100345155,0.012172444,-0.020114489,0.023045825,0.027740976,0.033834957,0.024700565,-0.017930832,-0.0025960857,0.006849302,0.011226141,-0.029802134,0.0006022417,0.0079283565,-0.033203878,-0.024862118,-0.001278245,-0.01773272,-0.007503353,0.0092081595
155,punct,-0.005564948,0.0017431183,0.03436761,-0.005548403,-0.033363603,0.0067868736,-0.029473323,0.027338048,-0.021228628,-0.009213695,-0.024937496,0.04343048,-0.011954347,0.0007509657,0.011709386,-0.0023645896,-0.0058160047,-0.0070176786,0.006112023,-0.011327531,0.033046797,-0.0180845,-0.008106815,-0.0012311926,-0.03212825,0.015029517,0.008939043,0.009617041,0.025372421,0.0038693412,-0.0064880066,-0.019172281,0.03716823,0.015368866,-0.024061607,-0.0019377731,-0.0029837003,0.0046325717,-0.0040727532,0.00091565336,-0.007552647,0.026240716,-0.011076127,-0.010183117,0.024368081,-0.035886552,-0.0025322542,0.0058151395,0.024229445,-0.009085391
156,punct,0.6362269,-0.76151603,-0.34602007,-0.938704,-0.6362694,1.4327406,0.78405243,0.8177063,-0.6704395,-0.66950834,-0.4145795,0.098147474,0.43074533,1.4948325,1.4131348,-0.44276354,-0.64334875,0.26395524,-0.39771402,-1.4513009,-0.5166997,-0.35763273,-0.253648,-0.6722028,1.1951998,1.0970886,-0.992599,0.7033785,0.9846654,-0.6171391,-0.24004179,1.097853,-0.53892964,0.3475798,-0.50007385,0.075762145,-0.080407254,-0.20880018,-0.3485352,0.21502237,0.16757202,-0.42372185,-0.111246265,-0.62570256,-0.5972548,-1.053213,0.28663367,0.108581625,-0.23618713,-0.41054693
157,punct,-0.16688259,-0.05807458,-0.06543901,-0.1456017,-0.08799283,2.7583752,-0.4580743,0.062284783,-0.3053906,-0.34881374,-0.4779852,0.208234,0.043905985,1.6249695,-0.25620422,-0.56754136,-0.16375917,0.41872582,-0.37532836,-1.6269052,0.2146686,-0.12701234,-0.30564338,0.74040717,-0.09381515,0.23819777,-0.948301,0.51963913,-0.122236945,-0.6221351,0.5884916,-0.17404188,0.13777238,0.40062854,-0.613285,3.737573,0.23191954,0.80094075,0.1562045,-0.23958856,0.26327065,-1.6825632,-0.20172106,-0.19527242,-0.10944662,-0.7146653,0.11706917,0.073249325,-0.10150711,-0.24937701
158,punct,-0.19488372,0.4159146,-0.17815846,-0.15895344,-0.15045294,0.4287107,0.42656374,0.43179342,-0.17057541,-0.18028457,-0.15674162,0.05818965,-0.11839071,0.4292719,-0.14794058,0.42671332,-0.18628414,-0.088318795,-0.12555425,-0.16493659,0.43223363,0.4182781,-0.19061965,-0.19635035,-0.1287997,-0.16550842,0.43120107,-0.14273275,-0.17487743,-0.3876766,-0.14905262,-0.19626662,-0.18581259,-0.16574438,-0.14930655,0.43307737,-0.1911623,0.43176463,-0.16861309,-0.1944688,0.41857874,0.42773223,0.424438,-0.19466496,0.41093692,0.39810938,0.4238677,0.19736227,-0.14522016,-0.1691957
159,punct,-0.024616603,-0.014495643,0.022078693,-0.0056989384,0.025051663,-0.02163918,0.03861824,-0.017942397,-0.021247294,0.02297544,-0.01513382,0.0113816,0.0066483216,-0.0007102893,0.024474837,-0.009310625,-0.05037855,-0.014460138,0.0030475964,0.0521906,-0.00029673328,0.012124262,0.01054911,-0.0045627826,0.0092196185,0.020768143,0.0065792417,0.0010373709,0.012386701,0.01324356,0.027404347,-0.0051149963,-0.00777112,-0.006103934,-0.03364062,-0.021825852,-0.012082128,-0.023780653,-0.024170449,-0.012680992,0.016004222,0.0061239484,-0.01660176,0.014479766,-0.0026491168,0.0015620947,-0.04293004,-0.04136043,-0.0015634437,0.002931109
160,punct,-0.2508711,-0.6358169,0.22150698,-0.5849353,0.42413306,0.24522753,-0.23728524,-0.18181057,-1.0325418,-0.3058335,-0.08359508,0.105207235,-0.068706684,-0.23226917,1.2785598,-0.7086475,0.49954066,0.23313566,-0.27179635,-0.3190659,0.0059752427,-0.18309592,-0.31512532,-0.09791146,0.47304523,1.4016999,-0.013367901,1.4235501,0.10804885,-0.45193216,-0.12970309,-0.045672983,-0.3300136,0.15983653,0.26722732,1.7536852,-0.19632718,-0.3077256,-0.19322623,0.4491546,0.13424371,-0.4117095,-0.17930034,-0.14308749,-0.3221475,-0.51775974,0.17270248,-0.15310422,-0.6869394,-0.79808015
161,punct,0.1497215,-0.21897446,0.73888344,0.29206368,-0.121878505,0.33350834,-0.12737817,0.17043428,-0.68787515,-0.36021104,-0.18022333,0.20628908,-0.733321,0.9811857,-0.23183107,0.06723066,-0.45108417,0.40514937,-0.3768423,-2.1745732,0.47513402,2.340564,-0.34246293,0.50209373,-1.1601714,-0.40955994,-0.2793883,1.1268355,0.076150924,-0.621495,0.41456753,0.027643647,0.47391668,0.17411819,-0.1847058,2.933026,0.073064476,-0.14273557,0.74208426,0.62482953,0.42952377,-1.0507022,-0.3016769,-0.78048086,-0.5056616,-2.121394,0.022068674,0.12765464,0.26359066,0.7901309
162,punct,-0.23847347,-1.0778369,0.19354875,-0.25481,-0.34258702,1.2354447,0.6595696,0.33054167,-0.64652294,-1.2527212,-0.9243408,0.18982263,-0.47429925,1.7721462,0.76842374,0.14852278,-0.2789415,0.39756447,-0.4067114,-1.985057,-0.28775412,1.0644189,-0.28237325,-0.55823153,0.42215437,1.6241299,-0.041903783,1.4678317,0.48235816,-0.6575176,-1.2325464,0.025019234,0.20178296,0.027353914,0.63340825,1.9980764,0.5677007,-1.4126225,0.7909533,0.62053144,0.5329482,-0.50250876,-0.12790635,-0.15544514,0.4807885,-1.8366758,0.06724496,0.11083695,-1.2423292,-0.07650019
163,punct,-0.6840956,-0.052464128,-0.18680313,0.40532413,-0.27775666,1.0456064,-0.26142815,-0.16540867,-0.7113844,-1.9869685,-0.7691878,0.18745309,0.6551694,1.2250264,1.4373965,-0.5631809,-0.6039715,0.40042403,-0.4273843,-1.1669602,0.60703135,1.8646494,-0.064671494,-0.12247753,0.3102952,2.187656,-0.38418972,2.5562222,-0.015770586,-0.68915147,0.3092035,0.27409288,-0.31669343,0.20518556,-0.42895645,1.3021094,-0.48290208,-0.33011407,-0.44331267,0.43729466,0.2820267,-0.6412787,0.41659555,-0.13566795,-0.9573366,-1.6350405,0.15275256,0.121573515,-1.5776109,-0.2769464
164,punct,-0.015289375,-0.83990324,-1.1054583,-0.3712114,0.46685538,1.3427804,0.011871798,0.5642787,-0.39466456,-0.13820899,0.0932722,0.19105113,-0.65544254,0.76881886,1.8512015,-0.2677196,0.21350695,0.39642686,-0.40548146,-2.0671887,0.3972768,1.0361258,-0.27764386,-1.5247467,-0.283522,-0.52313036,-0.5752488,1.2003375,0.11473699,-0.66270477,-1.272956,0.9288251,0.21032202,0.117503695,0.06471363,2.5441728,-0.15878117,0.6998019,0.6829054,0.6568288,0.2684349,-1.0748872,0.42495877,0.8722537,0.09993806,-1.7599308,0.12377745,0.09701147,-0.88655835,-0.68972933
165,punct,0.32261643,-1.3791116,-1.4270569,0.24396458,0.7000699,1.0947496,-0.23071371,-0.32210886,0.030241538,-1.3105831,0.8234752,0.19952053,-0.57972157,1.0291662,1.3737218,-0.06463281,-0.05282206,0.40389252,-0.3931615,-1.5783011,-0.9527881,1.565697,-0.2975076,0.16643757,0.66523963,0.2905783,-0.75953734,2.519262,0.72917056,-0.63817334,-0.087442,-0.81081194,0.14057508,0.15865698,-0.20649295,1.6273818,-0.5177769,0.15087153,0.5606886,0.8977979,0.21711424,-1.3609253,-0.38165557,0.025540523,-0.54754806,-1.5455827,0.036096696,0.12774344,-0.011621138,0.26202413
166,punct,-0.34002426,0.018161466,0.38857043,0.16706745,-0.016699478,1.2109333,0.394061,-0.46919447,-0.18323676,-0.12069555,-0.5214797,0.14349204,0.16317284,1.6684265,0.38961914,0.033496626,-0.65675694,0.32701823,-0.23124619,-0.6882824,-0.76117975,1.283085,0.4296804,-0.10791066,0.117328696,0.3846507,-0.90240425,1.9549006,0.38475493,-0.44593468,0.26291656,0.17927635,-0.14913255,0.12957996,0.15595946,-0.37538782,-0.9199663,0.046986695,0.42808372,0.5466209,0.47949535,-0.0012618958,-1.0529884,0.16309325,0.068759106,-1.1103556,-0.37634334,0.11874152,0.07495808,0.12677042
167,punct,0.5744124,-0.8008851,0.1490017,-0.6037823,0.08706489,1.2546282,0.16037712,-0.49589702,0.35332122,-0.7463787,0.4059133,0.18634537,0.3358037,1.1720157,0.75126255,-0.35482296,-0.03434403,0.34667882,-0.22536545,-0.91126263,0.32602638,-0.21938308,-0.45064405,-0.0005293302,-0.7104822,0.20343049,0.10672627,2.0889409,0.079464816,-0.41816986,0.24782418,0.09722035,0.17462927,0.100286216,0.19489186,1.9882047,-0.40729907,0.29491496,0.34312338,0.23571743,-0.21308637,-0.90774685,-0.04539785,-0.41187176,0.26280427,-1.0100521,0.015570534,0.10041242,-0.6175918,0.13267504
168,punct,0.26903206,-0.02084925,-0.27490178,-0.3171975,-0.46357068,1.9841745,0.38126206,0.1475472,-0.73152286,-0.8860449,-0.5435687,0.16035518,0.11023252,1.3847167,1.3003281,0.41101918,-0.19700363,0.32404718,-0.23562713,-0.7323254,1.5113331,0.10905822,-0.38524243,-0.44086528,-0.2385239,0.31068033,-0.19041862,0.4965851,0.27531517,-0.43288139,1.447885,-0.33396456,-0.23925632,0.405594,-0.70548445,0.05707382,-0.47628102,-0.37857962,-0.2316307,0.21248913,-0.023706319,-0.44321764,0.09030361,-0.37975052,0.15983613,-0.34100157,0.19379428,0.10396143,-0.11791292,0.08603723
169,punct,0.8459601,-0.43376076,-0.08243808,-0.80235046,-0.13098577,0.5617538,0.8896672,0.71277475,-1.0117172,-0.12994015,-0.13652284,0.20898645,-0.0808303,0.46874368,-0.11150943,0.3488297,0.20132852,0.34307343,-0.09542647,-0.6537513,0.007277484,0.9413052,0.513853,-0.024171874,-0.067038104,0.5209768,-0.23652346,0.81451935,-0.089457795,-0.26385248,0.74426794,-0.45870245,-0.06278566,-0.0036750434,-0.7584898,1.6084297,-0.0638063,-0.061929192,0.6790165,-0.12831621,-0.34907103,0.2843004,-0.38394362,0.5671057,0.38389584,-0.07970217,-0.31443596,0.29352403,0.44372025,0.38783473
170,punct,-0.036527395,-0.012664075,0.041687064,0.009102186,-0.02342287,-0.012392958,0.011165553,0.009964625,-0.017502574,0.0382028,-0.0002524854,-0.050847158,-0.02710689,0.04282112,0.044257697,0.007158863,0.019075003,0.0072724978,-0.03719825,0.01912214,-0.017815229,0.035293475,0.025730958,0.004686022,-0.002091831,0.013917089,-0.015455838,0.02510294,-0.02760982,-0.045153793,-0.0111944815,-0.006079023,-0.0027591994,0.023811666,0.034199074,0.01928535,0.002858191,0.01298119,0.02557512,-0.004464654,8.9748864e-05,-0.002083029,-0.006420426,0.035389166,-0.01677552,0.011838692,-0.00069449504,-0.011597125,0.028186051,0.010206844
